video_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
t64v7rXVytw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AjYE9z9OOBI,0.0,0.4,0.0,0.2,0.2,0.0,0.2,0.0
cxCE9gDm1vo,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
Dmia2H_bJSs,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
A30VqGtsx4I,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
-r9ABcN30Wg,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0
1qLUMSbrlDE,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
oU2Ak1I_wPs,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
bUYDqJyhXoU,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
4Zfw8__A7ps,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0
znyAnWUYf2g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UYT8X1ExdPs,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0
W0nDG91hVu0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
P5u1am7pmrw,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S09rcCJl8pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BoXmoIMhbcc,0.0,0.25,0.0,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333
EUsYmHL8Czw,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0
qZzfxL90100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UpUqlKJUGLA,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
csw5Z7UOQeI,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
dYKlOcuvFkY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
poxddLZq2k0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
Pl0GnMDdEF8,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0
pknw1wh-2-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Squuvap57JE,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
yLmj28mnaBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5Bsgu6MBfaw,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
zutiIw_2e2g,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rbRvCPubaQs,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZeUSo8voIXM,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
79mABqpipSA,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
y6GvYR7z030,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
S396-fnLldk,0.1111111111111111,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111
Ski1HSuFKW8,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
HxevYZ3v9ko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#NAME?,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
UODpV0v_1eQ,0.0,0.4,0.0,0.2,0.2,0.0,0.2,0.0
B03eKNDKJto,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
YFcsn70hlHQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDgZp2oV6jA,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
Q-Akt68SGfE,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
mJ5PtdgTbpM,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
pRO3J1awxFQ,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0
wUrXK1vUfCQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
yQuV3-jgHYU,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rr_FSMbBL2Q,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fcCQ7xk8zzM,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
i_TXEEgNiWE,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
IBsg00NnzGg,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
84mGKTTv5Gc,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
bs15ewwB-5o,0.0,0.2,0.0,0.2,0.2,0.1,0.2,0.1
yrOJd0s5m2o,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
l1BF53bXP8I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7ZOL7FzPCwc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyOyBVXDJ9Q,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
McqJFP6y0DU,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QWYqikq6YuE,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
wgmh_UKidFs,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0
HnicNCO_QcM,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
JrjOH5mFRgM,0.125,0.25,0.125,0.125,0.0,0.125,0.25,0.0
Tcoi_b1hMc0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
T2TDSEG57hI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yUdDvrAFI1k,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eI1e_Hi8o9w,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
uDE9J0zPd00,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
SHQFZV_dgsU,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
-0O6aQyTQGM,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
74FdnDxptH4,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
jsSYOavDqw8,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
_ZyNJ3cKfEg,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
Ej83QvHuiNI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMKLwfXX3Ro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kkmLJ4bz788,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
YS_RFrmFgyg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
qVBK1u6JGhs,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091
rkO8FBZx554,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
_0TfPpjDkWU,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
ul5U0ow-_TY,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
TxuILCOrnSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gCuA7F9xc44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tD0Ehqf3Djg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i_TPyQoDWzs,0.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0
NwHzC6QTi74,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
D9QkIgpTFDg,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
ongzsu_AVU0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81mJDgt-vYw,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
nlvYKl1fjBI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T2Dj6ktPU5c,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
Uj4TBSYv-mw,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
fvXp_ZuM2FA,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
T7rUpBUy7fk,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0
9JPmiGTT6tI,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
d11loPMnC2w,0.0,0.4,0.0,0.2,0.2,0.0,0.2,0.0
Gq2PJK0PJC4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
_vWYJ81aANI,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0
GwI0vQ7EQa8,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
15sQoBplLDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i2LdlqW26zc,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
mtpF7bWAnts,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
Ycft7IYjjDA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wyaODqdp59U,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
uAn5uLNMmjk,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
QP4DsyaB1eE,0.1,0.2,0.1,0.2,0.1,0.1,0.2,0.0
JBMH0SCvOIU,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
u9AyyxvwyoE,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
k4TwaRwHo_8,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
BhsW42eDfQo,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
qDG2ZT8tEOM,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
KRbtDCxcN-M,0.0,0.125,0.0,0.125,0.25,0.25,0.125,0.125
fUBBnBfZ_LA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AKcIG8D8FOY,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
LsBIcFfdNwc,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
x--GV-iA3-Y,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
G3cEKSODO1M,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2SC7U8AcItE,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
DTRWca7Xk9o,0.0,0.4,0.0,0.2,0.2,0.0,0.2,0.0
YubQzbzGHps,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
Rbz7heUKveI,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
lSy7DldFdUI,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
Yn_PEs1YIX0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bezyl7ZDp44,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
Vaxrr3_n2Cs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o3ZFC45_jTw,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
9H-Af3U2yA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gLpZ_5bHmo8,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
dNfTA8ukkeQ,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
#NAME?,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLhmaPMMBVY,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0
FppW5ml4vdw,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0
5_RsHRmIRBY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3z4GMV3wPl8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hkjDUERgCQw,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0
7XK7aYq4r80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDV8PRoY1OY,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0
YnDeJn-BX5Q,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
3SnA2rv4ros,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JjwHMteO8Zc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruq0GPvloVc,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
xxumSBpS4yc,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
M7vJWURvLas,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0
JBMH0SCvOIU,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
Whfg26yGPx4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kJ8u9Q81mNo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMP2aY739wA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
txzsBbc8jLI,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
SOxzXVGaEY8,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0
kID9iXY5Nuk,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0
tZy-wcQIsRU,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P2P4LJLr4r8,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0
PgCkeQ8oZQM,0.1111111111111111,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111
hA18YQi47uM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
msxe3yJPfyY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GeZknFM_IsA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6pGhA1Pkkvo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1rhgTK1W4E,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0
iojhqm0JTW4,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
PVf7dFlhyuk,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
ncpxoaS0oUM,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
_4R72KROZ20,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2,0.06666666666666667
_kNM4KWw-Z0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
vWQyjc1QvGU,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
a1xYGg_badI,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
1RPfmcc5L7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okBFWF0P0pM,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
OHukIo3qVy4,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0
wdbNcPteRg4,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
_XhM8DIs0CI,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693
YJMQBqsiN3k,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
WrTFoBHRSxA,0.0,0.4,0.0,0.2,0.2,0.0,0.2,0.0
4pcyz_2JMpc,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
OzkeFVjHsmo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
faQPGIF7TE8,0.0,0.4,0.0,0.2,0.2,0.0,0.2,0.0
xxMUSPHkwAs,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
GKnxG014u0A,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0
L58WBZDHP1s,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
PVjA0y78_EQ,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
zH7KZD5vGBY,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
FDa-nMVmK0s,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
8ObH9HNW9AI,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
HaAHT3i7IDI,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
_e9SItdviwY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
V02lqEpbk2Y,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
zt3SyBJRijk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bS-9Ei0-qx0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
xeQqwG3D0l4,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
88sS5L5KYu4,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
zUCd805JDJk,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0
EfQDvKhLUBk,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091
SWXSkG6JqkA,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0
pa-iiKJ1QHI,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
K8DoG5vXXu0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0
SCRIfz4nXvs,0.0,0.125,0.0,0.125,0.25,0.25,0.125,0.125
OUIfsmgjcA4,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
DZtiyqc9a1M,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
eiovajPBOWI,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
jgfA-eD7LaQ,0.0,0.25,0.0,0.125,0.125,0.125,0.25,0.125
OC3XcURGdPs,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
3l87GODmGu0,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
d55ZyqUH_zs,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
X858gLx6kuc,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
vtJbcMJLhJs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6i_uRRVx8AM,0.0,0.125,0.0,0.125,0.25,0.25,0.125,0.125
BZQewunPPA4,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
MTIP-Ih_GR0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FAahLUPk8kE,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
KCMCu8c1Uho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63Xh4T0qb-Y,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ylOJpRN6AtY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9odp4oR7cQ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UykqkIqRTU8,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
RUU_YYVtbWY,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Mcmkx1klOpE,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
vFhOr6lLsfA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDgvf1oRmsM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X9umVG3fEvg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QdG7A377boY,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
dAuxryJ6pv8,0.0,0.25,0.0,0.125,0.125,0.125,0.25,0.125
uyb-7Mb7irA,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
tesLSKohuc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XgUpTWxSN2s,0.1,0.2,0.1,0.2,0.1,0.1,0.2,0.0
4haHIVSOzHQ,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0
PjxDA-5uMDs,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#NAME?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iy5R5_T243w,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
y7RXmrlGe-k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7Z7Rmp4b2eU,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
Vr3uDod2Kd4,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
#NAME?,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
mEkcfj-cKkQ,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
bA6V2h8q8jM,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25,0.0
HJHRGVy0SCs,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0
U0kTk62SuQ0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vUy26Lhm2lQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h3zkO2CQcoE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
efTApnT8NyU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kl73xgio1V0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0
_yTZ8E3vbsE,0.0,0.4,0.0,0.2,0.2,0.0,0.2,0.0
8S13W69FQhs,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
dfL7QI9_3Xc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
yIC7Ygsy0Cg,0.0,0.2,0.0,0.2,0.2,0.1,0.2,0.1
UrIbxk7idYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gEoz9mpxBVg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBJKoGgUfwY,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qmd-ej9Hx20,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
#NAME?,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
FmNe6sCWTqE,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0
bhbGq3fxm4s,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
avm4rESwujw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1YpNkcXNh44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
